x,y,z,Site,Atom,Bonded Atoms,Bond Ends
3.929406200000002,7.555746368877568,1.2598134000000003,O1,O,7;29;,
4.045475200000001,7.51119213313415,3.8833852000000006,O2,O,7;28;,
1.8533396000000024,8.315341753868998,2.6776232000000006,O3,O,7;72;,
2.5447344000000016,5.774663627817545,2.6048617000000007,O4,O,7;62;,
-4.367331399999998,9.766071137221733,5.197250000000001,O5,O,8;63;,
2.525912400000001,1.4583362040894146,5.197250000000001,O6,O,73;,
-4.093157599999997,9.608501279104768,20.412719100000004,O7,O,640;873;,
3.091827200000002,7.287334265740395,2.606940600000001,T1,Si,0;1;2;3,3.9294062 ;7.55574637;1.2598134 ;N 4.0454752 ;7.51119213;3.8833852 ;N 1.8533396 ;8.31534175;2.6776232 ;N 2.5447344 ;5.77466363;2.6048617 
-3.157704199999997,10.828852663003731,5.197250000000001,T2,Si,4;11;115;293,-4.3673314 ; 9.76607114; 5.19725   ;N -2.2536208 ;10.61477499; 3.8833852 ;N -2.2536208 ;10.61477499; 6.5111148 ;N -3.7480876 ;12.32522297; 5.19725   
3.1093944,0.0,0.0,T3,Si,106,2.180215  ;1.25947218;0.3762809 
-2.2341713999999984,10.491979173236432,1.2598134000000003,O1,O,17;297;,
-2.253620799999997,10.614774993699996,3.8833852000000006,O2,O,8;17;,
-1.853966999999998,8.314255065192329,2.6776232000000006,O3,O,17;67;,
0.0006274000000024,10.183359589062515,2.6048617000000007,O4,O,17;72;,
9.008293998333218e-16,2.2016312589308136,5.197250000000001,O5,O,18;73;,
10.0220876,1.4583362040894146,5.197250000000001,O6,O,162;,
-0.000627399999998,2.5178576638414123,20.412719100000004,O7,O,595;650;,
-1.582930199999997,9.900820533128652,2.606940600000001,T1,Si,10;11;12;13,-2.23417140e+00; 1.04919792e+01; 1.25981340e+00;N -2.25362080e+00; 1.06147750e+01; 3.88338520e+00;N -1.85396700e+00; 8.31425507e+00; 2.67762320e+00;N  6.27400000e-04; 1.01833596e+01; 2.60486170e+00
