x,y,z,Site,Atom,Bonded Atoms,Bond Ends
-0.2459593499999975,5.973819766016617,6.3722451000000015,O1,O,6;110;,
2.886865800000002,3.1229369694947025,5.425546500000001,O2,O,7;14;,
-0.0005050499999988,5.013319824138415,0.0,T1,Si,8;23, 0.24595935; 5.97381977; 1.2742451 ;N -1.26110985; 4.0615676 ; 0.3275465 
-2.525249999999999,4.373861301813308,1.2747549,T2,Si,16;23,-2.1636342 ; 5.62478563; 2.2214535 ;N -1.26110985; 4.0615676 ; 0.3275465 
1.952274429208505e-15,5.547805675220001,3.8232451000000007,O1,O,6;10;,
5.9530243500000015,0.9386306353691364,2.876546500000001,O2,O,11;20;,
0.7090902000000018,6.240625305427229,5.098000000000001,T1,Si,0;4;19;21,-2.45959350e-01; 5.97381977e+00; 6.37224510e+00;N  1.95227443e-15; 5.54780568e+00; 3.82324510e+00;N  9.02524350e-01; 7.80909197e+00; 4.77045350e+00;N  2.16363420e+00; 5.62478563e+00; 5.42554650e+00
2.525250000000002,4.373861301813309,6.3727549,T2,Si,1;13;21;24,2.8868658 ;3.12293697;5.4255465 ;N 1.26110985;4.0615676 ;7.3194535 ;N 2.1636342 ;5.62478563;5.4255465 ;N 3.78939015;4.686155  ;7.3194535 
0.245959350000001,5.973819766016617,1.2742451000000008,O1,O,2;10;,
6.311609850000003,4.686154998762779,0.3275464999999996,O2,O,17;30;,
-0.7085851499999976,6.241500077687591,2.5490000000000004,T1,Si,4;8;16;22, 1.95227443e-15; 5.54780568e+00; 3.82324510e+00;N  2.45959350e-01; 5.97381977e+00; 1.27424510e+00;N -2.16363420e+00; 5.62478563e+00; 2.22145350e+00;N -9.02524350e-01; 7.80909197e+00; 2.87654650e+00
5.0505,4.0553797658930317e-16,3.8237549,T2,Si,5;26,5.95302435;0.93863064;2.8765465 ;N 4.14797565;0.93863064;4.7704535 
5.296459350000001,2.773902837610001,6.3727549,O1,O,14;125;,
1.2611098500000018,4.061567604863839,7.319453500000001,O2,O,7;110;,
4.341914850000002,2.506222525939026,5.098000000000001,T1,Si,1;12;18;26,2.8868658 ;3.12293697;5.4255465 ;N 5.29645935;2.77390284;6.3727549 ;N 5.0505    ;3.19991693;3.8237549 ;N 4.14797565;0.93863064;4.7704535 
4.804540650000002,2.773902837610001,1.2747548999999998,O1,O,17;20;,
-2.1636341999999984,5.624785634131914,2.2214535,O2,O,3;10;,
5.049994950000001,3.734402779488202,0.0,T1,Si,9;15,6.31160985;4.686155  ;0.3275465 ;N 4.80454065;2.77390284;1.2747549 
5.050500000000002,3.1999169284066165,3.8237549,O1,O,14;20;,
0.9025243500000032,7.809091968257482,4.7704535,O2,O,6;65;,
5.759590200000002,2.507097298199389,2.5490000000000004,T1,Si,5;15;18;25,5.95302435;0.93863064;2.8765465 ;N 4.80454065;2.77390284;1.2747549 ;N 5.0505    ;3.19991693;3.8237549 ;N 7.2141342 ;3.12293697;2.2214535 
2.163634200000003,5.624785634131915,5.425546500000001,O2,O,6;7;,
-0.9025243499999978,7.809091968257481,2.876546500000001,O2,O,10;65;,
-1.2611098499999989,4.061567604863838,0.3275464999999996,O2,O,2;3;,
3.789390150000002,4.68615499876278,7.319453500000001,O2,O,7;125;,
7.214134200000003,3.1229369694947025,2.2214535,O2,O,20;30;,
4.147975650000001,0.9386306353691366,4.7704535,O2,O,11;14;,
9.855040650000005,5.973819766016617,6.3722451000000015,O1,O,33;137;,
12.987865800000002,3.1229369694947025,5.425546500000001,O2,O,34;41;,
10.100494950000002,5.013319824138415,0.0,T1,Si,35;50,10.34695935; 5.97381977; 1.2742451 ;N  8.83989015; 4.0615676 ; 0.3275465 
7.575750000000002,4.373861301813308,1.2747549,T2,Si,9;25;43;50,6.31160985;4.686155  ;0.3275465 ;N 7.2141342 ;3.12293697;2.2214535 ;N 7.9373658 ;5.62478563;2.2214535 ;N 8.83989015;4.0615676 ;0.3275465 
10.101,5.547805675220001,3.8232451000000007,O1,O,33;37;,
16.054024350000002,0.9386306353691364,2.876546500000001,O2,O,38;47;,
10.810090200000005,6.240625305427229,5.098000000000001,T1,Si,27;31;46;48, 9.85504065; 5.97381977; 6.3722451 ;N 10.101     ; 5.54780568; 3.8232451 ;N 11.00352435; 7.80909197; 4.7704535 ;N 12.2646342 ; 5.62478563; 5.4255465 
12.626250000000002,4.373861301813309,6.3727549,T2,Si,28;40;48;51,12.9878658 ; 3.12293697; 5.4255465 ;N 11.36210985; 4.0615676 ; 7.3194535 ;N 12.2646342 ; 5.62478563; 5.4255465 ;N 13.89039015; 4.686155  ; 7.3194535 
10.34695935,5.973819766016617,1.2742451000000008,O1,O,29;37;,
16.412609850000003,4.686154998762779,0.3275464999999996,O2,O,44;,
