0
"[41.893723300000005, 40.0335, 1.8445532000000004, 41.581462, 41.581462, 1.5399244000000003, 40.0335, 41.893723300000005, 1.8445532000000004, 38.485538, 41.581462, 1.5399244000000003, 38.1732767, 40.0335, 1.8445532000000004, 38.485538, 38.485538, 1.5399244000000003, 40.0335, 38.1732767, 1.8445532000000004, 41.581462, 38.485538, 1.5399244000000003]"
"[48.6647226, 37.9277379, 6.454000000000001, 48.5125953, 38.485538, 7.957782000000002, 46.9806467, 38.3467552, 8.4327964, 45.4300158, 38.5255715, 8.036520800000002, 45.2592062, 38.2880394, 6.454000000000001, 45.4300158, 38.5255715, 4.8714792000000005, 46.9806467, 38.3467552, 4.4752036, 48.5125953, 38.485538, 4.9502180000000005]"
"[48.6647226, 42.1392621, 6.454000000000001, 48.5125953, 41.581462, 7.957782000000002, 48.9502949, 40.0335, 7.984888800000001, 48.5125953, 38.485538, 7.957782000000002, 48.6647226, 37.9277379, 6.454000000000001, 48.5125953, 38.485538, 4.9502180000000005, 48.9502949, 40.0335, 4.923111200000001, 48.5125953, 41.581462, 4.9502180000000005]"
"[34.8077938, 38.2880394, 6.454000000000001, 34.6369842, 38.5255715, 8.036520800000002, 35.0906972, 40.0335, 8.391490800000001, 34.6369842, 41.5414285, 8.036520800000002, 34.8077938, 41.7789606, 6.454000000000001, 34.6369842, 41.5414285, 4.8714792000000005, 35.0906972, 40.0335, 4.516509200000001, 34.6369842, 38.5255715, 4.8714792000000005]"
"[33.0863533, 41.7202448, 8.4327964, 31.554404700000006, 41.581462, 7.957782000000002, 31.1167051, 40.0335, 7.984888800000001, 31.554404700000006, 38.485538, 7.957782000000002, 33.0863533, 38.3467552, 8.4327964, 34.6369842, 38.5255715, 8.036520800000002, 35.0906972, 40.0335, 8.391490800000001, 34.6369842, 41.5414285, 8.036520800000002]"
"[33.0863533, 41.7202448, 4.4752036, 31.554404700000006, 41.581462, 4.9502180000000005, 31.402277400000006, 42.1392621, 6.454000000000001, 31.554404700000006, 41.581462, 7.957782000000002, 33.0863533, 41.7202448, 8.4327964, 34.6369842, 41.5414285, 8.036520800000002, 34.8077938, 41.7789606, 6.454000000000001, 34.6369842, 41.5414285, 4.8714792000000005]"
"[40.0335, 35.0906972, 4.516509200000001, 38.5255715, 34.6369842, 4.8714792000000005, 38.3467552, 33.0863533, 4.4752036, 38.485538, 31.554404700000003, 4.9502180000000005, 40.0335, 31.1167051, 4.923111200000001, 41.581462, 31.554404700000003, 4.9502180000000005, 41.7202448, 33.0863533, 4.4752036, 41.5414285, 34.6369842, 4.8714792000000005]"
"[41.7789606, 34.8077938, 6.454000000000001, 41.5414285, 34.6369842, 8.036520800000002, 41.7202448, 33.0863533, 8.4327964, 41.581462, 31.554404700000003, 7.957782000000002, 42.1392621, 31.402277400000003, 6.454000000000001, 41.581462, 31.554404700000003, 4.9502180000000005, 41.7202448, 33.0863533, 4.4752036, 41.5414285, 34.6369842, 4.8714792000000005]"
"[41.7789606, 34.8077938, 6.454000000000001, 41.5414285, 34.6369842, 8.036520800000002, 40.0335, 35.0906972, 8.391490800000001, 38.5255715, 34.6369842, 8.036520800000002, 38.2880394, 34.8077938, 6.454000000000001, 38.5255715, 34.6369842, 4.8714792000000005, 40.0335, 35.0906972, 4.516509200000001, 41.5414285, 34.6369842, 4.8714792000000005]"
"[42.1392621, 31.402277400000003, 6.454000000000001, 41.581462, 31.554404700000003, 7.957782000000002, 40.0335, 31.1167051, 7.984888800000001, 38.485538, 31.554404700000003, 7.957782000000002, 37.9277379, 31.402277400000003, 6.454000000000001, 38.485538, 31.554404700000003, 4.9502180000000005, 40.0335, 31.1167051, 4.923111200000001, 41.581462, 31.554404700000003, 4.9502180000000005]"
"[38.2880394, 34.8077938, 6.454000000000001, 38.5255715, 34.6369842, 8.036520800000002, 38.3467552, 33.0863533, 8.4327964, 38.485538, 31.554404700000003, 7.957782000000002, 37.9277379, 31.402277400000003, 6.454000000000001, 38.485538, 31.554404700000003, 4.9502180000000005, 38.3467552, 33.0863533, 4.4752036, 38.5255715, 34.6369842, 4.8714792000000005]"
"[40.0335, 35.0906972, 8.391490800000001, 38.5255715, 34.6369842, 8.036520800000002, 38.3467552, 33.0863533, 8.4327964, 38.485538, 31.554404700000003, 7.957782000000002, 40.0335, 31.1167051, 7.984888800000001, 41.581462, 31.554404700000003, 7.957782000000002, 41.7202448, 33.0863533, 8.4327964, 41.5414285, 34.6369842, 8.036520800000002]"
"[46.9806467, 38.3467552, 4.4752036, 48.5125953, 38.485538, 4.9502180000000005, 48.9502949, 40.0335, 4.923111200000001, 48.5125953, 41.581462, 4.9502180000000005, 46.9806467, 41.7202448, 4.4752036, 45.4300158, 41.5414285, 4.8714792000000005, 44.9763028, 40.0335, 4.516509200000001, 45.4300158, 38.5255715, 4.8714792000000005]"
"[41.90173, 40.0335, 6.454000000000001, 41.6108199, 41.6108199, 6.454000000000001, 40.0335, 41.90173, 6.454000000000001, 38.456180100000005, 41.6108199, 6.454000000000001, 38.16527, 40.0335, 6.454000000000001, 38.456180100000005, 38.456180100000005, 6.454000000000001, 40.0335, 38.16527, 6.454000000000001, 41.6108199, 38.456180100000005, 6.454000000000001]"
"[48.6647226, 42.1392621, 6.454000000000001, 48.5125953, 41.581462, 7.957782000000002, 46.9806467, 41.7202448, 8.4327964, 45.4300158, 41.5414285, 8.036520800000002, 45.2592062, 41.7789606, 6.454000000000001, 45.4300158, 41.5414285, 4.8714792000000005, 46.9806467, 41.7202448, 4.4752036, 48.5125953, 41.581462, 4.9502180000000005]"
