0
"[5.178340440000001, 8.358775069999998, 6.13311865, 5.09410496, 6.7866594000000005, 6.4793105, 5.967869600000001, 6.5324774, 7.8101959, 7.110759460000002, 7.4221144, 8.52009125, 7.032234860000002, 8.906537279999998, 7.89506005, 6.1049307200000005, 9.531825, 6.735250000000001]"
"[5.967869600000001, 12.5311726, 5.660304100000001, 7.1107594600000015, 11.6415356, 4.950408750000001, 7.032234860000001, 10.15711272, 5.575439950000001, 6.1049307200000005, 9.531825, 6.735250000000001, 5.178340440000002, 10.70487493, 7.33738135, 5.094104960000001, 12.2769906, 6.991189500000001]"
"[1.9602595600000008, 4.35032493, 7.33738135, 1.0336692800000007, 3.1772750000000003, 6.735250000000001, 0.1063651400000007, 3.802562720000001, 5.575439950000001, 0.0278405400000007, 5.2869856, 4.950408750000001, 1.1707304000000012, 6.1766226, 5.660304100000001, 2.044495040000001, 5.922440599999999, 6.991189500000001]"
"[0.1063651400000015, 15.26108728, 7.89506005, 0.0278405400000014, 13.7766644, 8.52009125, 1.1707304000000016, 12.8870274, 7.8101959, 2.044495040000001, 13.1412094, 6.4793105, 1.9602595600000008, 14.713325069999998, 6.13311865, 1.0336692800000014, 15.886375, 6.735250000000001]"
"[1.1707304000000016, 6.176622600000001, 14.545445900000002, 2.044495040000001, 5.9224406, 13.2145605, 1.9602595600000008, 4.35032493, 12.868368650000004, 1.0336692800000011, 3.1772750000000007, 13.4705, 0.1063651400000013, 3.802562720000001, 14.630310050000002, 0.0278405400000013, 5.286985600000001, 15.25534125]"
"[1.9602595600000008, 2.0042250700000004, 6.13311865, 2.0444950400000006, 0.4321094000000004, 6.4793105, 1.1707304000000007, 0.1779274000000006, 7.8101959, 0.0278405400000006, 1.0675644000000013, 8.52009125, 0.1063651400000008, 2.5519872800000014, 7.89506005, 1.0336692800000007, 3.1772750000000003, 6.735250000000001]"
"[0.106365140000001, 2.551987280000002, 12.310689950000002, 0.0278405400000008, 1.0675644000000015, 11.685658750000002, 1.170730400000001, 0.1779274000000009, 12.395554100000002, 2.044495040000001, 0.4321094000000008, 13.7264395, 1.9602595600000008, 2.004225070000001, 14.07263135, 1.0336692800000011, 3.1772750000000007, 13.4705]"
"[7.2449651400000015, 15.26108728, 7.89506005, 7.166440540000002, 13.7766644, 8.52009125, 8.309330400000002, 12.8870274, 7.8101959, 9.18309504, 13.1412094, 6.4793105, 9.09885956, 14.713325069999998, 6.13311865, 8.172269280000002, 15.886375, 6.735250000000001]"
"[7.032234860000002, 8.906537279999998, 12.310689950000002, 7.110759460000002, 7.4221144, 11.685658750000002, 5.967869600000001, 6.5324774, 12.395554100000002, 5.094104960000001, 6.786659400000001, 13.7264395, 5.178340440000002, 8.358775069999998, 14.07263135, 6.104930720000001, 9.531825, 13.4705]"
"[5.967869600000002, 12.5311726, 14.545445900000002, 5.094104960000002, 12.2769906, 13.2145605, 5.178340440000002, 10.70487493, 12.868368650000004, 6.104930720000001, 9.531825, 13.4705, 7.032234860000002, 10.157112720000002, 14.630310050000002, 7.110759460000002, 11.6415356, 15.25534125]"
"[9.09885956, 14.713325069999998, 14.07263135, 9.18309504, 13.1412094, 13.7264395, 8.309330400000002, 12.8870274, 12.395554100000002, 7.166440540000002, 13.7766644, 11.685658750000002, 7.2449651400000015, 15.26108728, 12.310689950000002, 8.172269280000002, 15.886375, 13.4705]"
"[12.316940440000002, 8.358775069999998, 14.07263135, 12.23270496, 6.786659400000001, 13.7264395, 13.1064696, 6.5324774, 12.395554100000002, 14.24935946, 7.4221144, 11.685658750000002, 14.17083486, 8.906537279999998, 12.310689950000002, 13.24353072, 9.531825, 13.4705]"
"[13.1064696, 6.5324774, 7.8101959, 14.24935946, 7.4221144, 8.52009125, 14.17083486, 8.906537279999998, 7.89506005, 13.24353072, 9.531825, 6.735250000000001, 12.316940440000002, 8.358775069999998, 6.13311865, 12.23270496, 6.7866594000000005, 6.4793105]"
"[12.316940440000002, 10.70487493, 7.33738135, 12.23270496, 12.2769906, 6.991189500000001, 13.1064696, 12.5311726, 5.660304100000001, 14.24935946, 11.6415356, 4.950408750000001, 14.17083486, 10.15711272, 5.575439950000001, 13.24353072, 9.531825, 6.735250000000001]"
"[7.244965140000001, 2.551987280000002, 12.310689950000002, 7.166440540000001, 1.0675644000000015, 11.685658750000002, 8.309330400000002, 0.1779274000000009, 12.395554100000002, 9.18309504, 0.4321094000000008, 13.7264395, 9.09885956, 2.004225070000001, 14.07263135, 8.17226928, 3.1772750000000007, 13.4705]"
"[8.309330400000004, 6.176622600000001, 14.545445900000002, 9.18309504, 5.9224406, 13.2145605, 9.09885956, 4.35032493, 12.868368650000004, 8.17226928, 3.1772750000000007, 13.4705, 7.244965140000001, 3.802562720000001, 14.630310050000002, 7.166440540000001, 5.286985600000001, 15.25534125]"
"[9.09885956, 2.0042250700000004, 6.13311865, 9.18309504, 0.4321094000000004, 6.4793105, 8.309330400000002, 0.1779274000000006, 7.8101959, 7.166440540000001, 1.0675644000000013, 8.52009125, 7.244965140000001, 2.5519872800000014, 7.89506005, 8.17226928, 3.1772750000000003, 6.735250000000001]"
"[8.309330400000002, 6.1766226, 5.660304100000001, 9.18309504, 5.922440599999999, 6.991189500000001, 9.09885956, 4.35032493, 7.33738135, 8.17226928, 3.1772750000000003, 6.735250000000001, 7.24496514, 3.802562720000001, 5.575439950000001, 7.16644054, 5.2869856, 4.950408750000001]"
"[13.1064696, 12.5311726, 14.545445900000002, 12.23270496, 12.2769906, 13.2145605, 12.316940440000002, 10.70487493, 12.868368650000004, 13.24353072, 9.531825, 13.4705, 14.170834860000005, 10.157112720000002, 14.630310050000002, 14.249359460000004, 11.6415356, 15.25534125]"
"[5.967869600000002, 19.2415774, 7.8101959, 5.094104960000001, 19.4957594, 6.4793105, 5.178340440000001, 21.06787507, 6.13311865, 6.104930720000001, 22.240925, 6.735250000000001, 7.032234860000002, 21.61563728, 7.89506005, 7.110759460000002, 20.1312144, 8.52009125]"
"[1.9602595600000017, 17.05942493, 7.33738135, 1.0336692800000014, 15.886375, 6.735250000000001, 0.1063651400000015, 16.511662719999997, 5.575439950000001, 0.0278405400000015, 17.996085599999997, 4.950408750000001, 1.1707304000000018, 18.8857226, 5.660304100000001, 2.044495040000002, 18.6315406, 6.991189500000001]"
"[7.032234860000002, 22.86621272, 5.575439950000001, 7.110759460000002, 24.3506356, 4.950408750000001, 5.967869600000002, 25.2402726, 5.660304100000001, 5.094104960000002, 24.9860906, 6.991189500000001, 5.178340440000003, 23.41397493, 7.33738135, 6.104930720000001, 22.240925, 6.735250000000001]"
"[1.960259560000002, 14.713325069999998, 14.07263135, 2.044495040000002, 13.1412094, 13.7264395, 1.1707304000000018, 12.8870274, 12.395554100000002, 0.0278405400000016, 13.7766644, 11.685658750000002, 0.1063651400000018, 15.26108728, 12.310689950000002, 1.0336692800000018, 15.886375, 13.4705]"
"[1.1707304000000025, 18.8857226, 14.545445900000002, 2.0444950400000024, 18.6315406, 13.2145605, 1.960259560000002, 17.05942493, 12.868368650000004, 1.0336692800000018, 15.886375, 13.4705, 0.106365140000002, 16.511662719999997, 14.630310050000002, 0.0278405400000021, 17.996085599999997, 15.25534125]"
"[9.09885956, 17.05942493, 7.33738135, 8.172269280000002, 15.886375, 6.735250000000001, 7.244965140000001, 16.511662719999997, 5.575439950000001, 7.166440540000001, 17.996085599999997, 4.950408750000001, 8.309330400000004, 18.8857226, 5.660304100000001, 9.18309504, 18.6315406, 6.991189500000001]"
"[7.032234860000003, 22.86621272, 14.630310050000002, 7.110759460000003, 24.3506356, 15.25534125, 5.967869600000003, 25.2402726, 14.545445900000002, 5.094104960000003, 24.9860906, 13.2145605, 5.178340440000003, 23.41397493, 12.868368650000004, 6.104930720000002, 22.240925, 13.4705]"
"[5.967869600000002, 19.2415774, 12.395554100000002, 7.110759460000002, 20.1312144, 11.685658750000002, 7.032234860000002, 21.61563728, 12.310689950000002, 6.104930720000002, 22.240925, 13.4705, 5.178340440000002, 21.06787507, 14.07263135, 5.094104960000002, 19.4957594, 13.7264395]"
"[13.1064696, 25.2402726, 5.660304100000001, 12.232704960000005, 24.9860906, 6.991189500000001, 12.316940440000003, 23.41397493, 7.33738135, 13.243530720000004, 22.240925, 6.735250000000001, 14.170834860000005, 22.86621272, 5.575439950000001, 14.249359460000004, 24.3506356, 4.950408750000001]"
"[12.316940440000003, 21.06787507, 14.07263135, 12.232704960000005, 19.4957594, 13.7264395, 13.1064696, 19.2415774, 12.395554100000002, 14.249359460000004, 20.1312144, 11.685658750000002, 14.170834860000005, 21.61563728, 12.310689950000002, 13.243530720000004, 22.240925, 13.4705]"
"[14.170834860000005, 21.61563728, 7.89506005, 14.249359460000004, 20.1312144, 8.52009125, 13.1064696, 19.2415774, 7.8101959, 12.232704960000005, 19.4957594, 6.4793105, 12.316940440000003, 21.06787507, 6.13311865, 13.243530720000004, 22.240925, 6.735250000000001]"
"[8.309330400000006, 18.8857226, 14.545445900000002, 9.18309504, 18.6315406, 13.2145605, 9.09885956, 17.05942493, 12.868368650000004, 8.172269280000002, 15.886375, 13.4705, 7.2449651400000015, 16.511662719999997, 14.630310050000002, 7.166440540000002, 17.996085599999997, 15.25534125]"
"[14.170834860000005, 22.86621272, 14.630310050000002, 13.243530720000004, 22.240925, 13.4705, 12.316940440000003, 23.41397493, 12.868368650000004, 12.232704960000005, 24.9860906, 13.2145605, 13.106469600000002, 25.2402726, 14.545445900000002, 14.249359460000004, 24.3506356, 15.25534125]"
"[5.178340440000002, 8.35877507, 19.60361865, 5.094104960000001, 6.786659400000001, 19.9498105, 5.967869600000001, 6.5324774, 21.280695900000005, 7.110759460000003, 7.422114400000001, 21.99059125, 7.032234860000002, 8.90653728, 21.365560050000003, 6.104930720000001, 9.531825, 20.20575]"
"[5.967869600000002, 12.5311726, 19.1308041, 7.110759460000002, 11.6415356, 18.42090875, 7.032234860000002, 10.157112720000002, 19.04593995, 6.104930720000001, 9.531825, 20.20575, 5.178340440000002, 10.704874930000004, 20.80788135, 5.094104960000002, 12.2769906, 20.4616895]"
"[1.9602595600000017, 4.35032493, 20.80788135, 1.0336692800000016, 3.177275000000001, 20.20575, 0.1063651400000015, 3.8025627200000014, 19.04593995, 0.0278405400000015, 5.286985600000001, 18.42090875, 1.1707304000000018, 6.176622600000001, 19.1308041, 2.044495040000002, 5.9224406, 20.4616895]"
"[9.098859560000005, 14.71332507, 19.60361865, 9.18309504, 13.1412094, 19.9498105, 8.309330400000004, 12.8870274, 21.280695900000005, 7.166440540000003, 13.7766644, 21.99059125, 7.2449651400000015, 15.261087280000002, 21.365560050000003, 8.172269280000004, 15.886375, 20.20575]"
"[0.1063651400000024, 15.261087280000002, 21.365560050000003, 0.0278405400000022, 13.7766644, 21.99059125, 1.1707304000000025, 12.8870274, 21.280695900000005, 2.0444950400000024, 13.1412094, 19.9498105, 1.960259560000002, 14.71332507, 19.60361865, 1.0336692800000022, 15.886375, 20.20575]"
"[1.9602595600000008, 2.0042250700000013, 19.60361865, 2.044495040000001, 0.4321094000000012, 19.9498105, 1.1707304000000016, 0.1779274000000014, 21.280695900000005, 0.0278405400000015, 1.0675644000000022, 21.99059125, 0.1063651400000016, 2.5519872800000023, 21.365560050000003, 1.0336692800000016, 3.177275000000001, 20.20575]"
"[12.316940440000003, 8.35877507, 19.60361865, 12.232704960000005, 6.786659400000001, 19.9498105, 13.1064696, 6.5324774, 21.280695900000005, 14.249359460000004, 7.422114400000001, 21.99059125, 14.170834860000005, 8.90653728, 21.365560050000003, 13.243530720000004, 9.531825, 20.20575]"
"[13.1064696, 12.5311726, 19.1308041, 14.249359460000004, 11.6415356, 18.42090875, 14.170834860000005, 10.157112720000002, 19.04593995, 13.243530720000004, 9.531825, 20.20575, 12.316940440000003, 10.704874930000004, 20.80788135, 12.232704960000005, 12.2769906, 20.4616895]"
"[9.09885956, 2.0042250700000013, 19.60361865, 9.18309504, 0.4321094000000012, 19.9498105, 8.309330400000004, 0.1779274000000014, 21.280695900000005, 7.166440540000002, 1.0675644000000022, 21.99059125, 7.244965140000001, 2.5519872800000023, 21.365560050000003, 8.172269280000002, 3.177275000000001, 20.20575]"
"[8.309330400000004, 6.176622600000001, 19.1308041, 9.18309504, 5.9224406, 20.4616895, 9.09885956, 4.35032493, 20.80788135, 8.172269280000002, 3.177275000000001, 20.20575, 7.244965140000001, 3.8025627200000014, 19.04593995, 7.166440540000001, 5.286985600000001, 18.42090875]"
"[5.967869600000002, 19.2415774, 21.280695900000005, 7.110759460000003, 20.1312144, 21.99059125, 7.032234860000002, 21.61563728, 21.365560050000003, 6.104930720000002, 22.240925, 20.20575, 5.178340440000002, 21.06787507, 19.60361865, 5.094104960000002, 19.4957594, 19.9498105]"
"[1.9602595600000023, 17.05942493, 20.80788135, 1.0336692800000022, 15.886375, 20.20575, 0.1063651400000023, 16.511662719999997, 19.04593995, 0.0278405400000023, 17.996085599999997, 18.42090875, 1.1707304000000025, 18.8857226, 19.1308041, 2.044495040000003, 18.6315406, 20.4616895]"
"[7.032234860000003, 22.86621272, 19.04593995, 7.110759460000003, 24.3506356, 18.42090875, 5.967869600000003, 25.2402726, 19.1308041, 5.094104960000003, 24.9860906, 20.4616895, 5.178340440000003, 23.41397493, 20.80788135, 6.104930720000002, 22.240925, 20.20575]"
"[9.098859560000005, 17.05942493, 20.80788135, 8.172269280000004, 15.886375, 20.20575, 7.2449651400000015, 16.511662719999997, 19.04593995, 7.166440540000002, 17.996085599999997, 18.42090875, 8.309330400000006, 18.8857226, 19.1308041, 9.183095040000005, 18.6315406, 20.4616895]"
"[12.316940440000003, 21.06787507, 19.60361865, 12.232704960000005, 19.4957594, 19.9498105, 13.106469600000002, 19.2415774, 21.280695900000005, 14.249359460000004, 20.1312144, 21.99059125, 14.170834860000005, 21.61563728, 21.365560050000003, 13.243530720000004, 22.240925, 20.20575]"
"[13.106469600000002, 25.2402726, 19.1308041, 12.232704960000005, 24.9860906, 20.4616895, 12.316940440000003, 23.41397493, 20.80788135, 13.243530720000004, 22.240925, 20.20575, 14.170834860000005, 22.86621272, 19.04593995, 14.249359460000004, 24.3506356, 18.42090875]"
"[5.726584920000002, 18.64297879, 18.73881255, 5.094104960000002, 19.4957594, 19.9498105, 5.967869600000002, 19.2415774, 21.280695900000005, 7.110759460000003, 20.1312144, 21.99059125, 8.550615080000004, 19.48432121, 21.67268745, 9.183095040000005, 18.6315406, 20.4616895, 8.309330400000006, 18.8857226, 19.1308041, 7.166440540000002, 17.996085599999997, 18.42090875]"
"[5.726584920000002, 13.129771210000005, 21.67268745, 5.094104960000002, 12.2769906, 20.4616895, 5.967869600000002, 12.5311726, 19.1308041, 7.110759460000002, 11.6415356, 18.42090875, 8.550615080000002, 12.28842879, 18.73881255, 9.18309504, 13.1412094, 19.9498105, 8.309330400000004, 12.8870274, 21.280695900000005, 7.166440540000003, 13.7766644, 21.99059125]"
"[5.726584920000001, 5.9338787900000005, 18.73881255, 7.166440540000001, 5.286985600000001, 18.42090875, 8.309330400000004, 6.176622600000001, 19.1308041, 9.18309504, 5.9224406, 20.4616895, 8.550615080000002, 6.775221210000001, 21.67268745, 7.110759460000003, 7.422114400000001, 21.99059125, 5.967869600000001, 6.5324774, 21.280695900000005, 5.094104960000001, 6.786659400000001, 19.9498105]"
"[5.726584920000002, 18.64297879, 14.93743745, 5.094104960000002, 19.4957594, 13.7264395, 5.967869600000002, 19.2415774, 12.395554100000002, 7.110759460000002, 20.1312144, 11.685658750000002, 8.550615080000002, 19.48432121, 12.003562550000002, 9.18309504, 18.6315406, 13.2145605, 8.309330400000006, 18.8857226, 14.545445900000002, 7.166440540000002, 17.996085599999997, 15.25534125]"
"[8.550615080000002, 19.48432121, 8.20218745, 7.110759460000002, 20.1312144, 8.52009125, 5.967869600000002, 19.2415774, 7.8101959, 5.094104960000001, 19.4957594, 6.4793105, 5.726584920000001, 18.64297879, 5.26831255, 7.166440540000001, 17.996085599999997, 4.950408750000001, 8.309330400000004, 18.8857226, 5.660304100000001, 9.18309504, 18.6315406, 6.991189500000001]"
"[5.726584920000001, 5.9338787900000005, 14.93743745, 7.166440540000001, 5.286985600000001, 15.25534125, 8.309330400000004, 6.176622600000001, 14.545445900000002, 9.18309504, 5.9224406, 13.2145605, 8.55061508, 6.775221210000001, 12.003562550000002, 7.110759460000002, 7.4221144, 11.685658750000002, 5.967869600000001, 6.5324774, 12.395554100000002, 5.094104960000001, 6.786659400000001, 13.7264395]"
"[8.309330400000002, 12.8870274, 12.395554100000002, 7.166440540000002, 13.7766644, 11.685658750000002, 5.726584920000002, 13.12977121, 12.003562550000002, 5.094104960000002, 12.2769906, 13.2145605, 5.967869600000002, 12.5311726, 14.545445900000002, 7.110759460000002, 11.6415356, 15.25534125, 8.550615080000002, 12.28842879, 14.93743745, 9.18309504, 13.1412094, 13.7264395]"
"[5.726584920000002, 13.12977121, 8.20218745, 5.094104960000001, 12.2769906, 6.991189500000001, 5.967869600000001, 12.5311726, 5.660304100000001, 7.1107594600000015, 11.6415356, 4.950408750000001, 8.55061508, 12.28842879, 5.26831255, 9.18309504, 13.1412094, 6.4793105, 8.309330400000002, 12.8870274, 7.8101959, 7.166440540000002, 13.7766644, 8.52009125]"
"[5.7265849200000005, 5.93387879, 5.26831255, 7.16644054, 5.2869856, 4.950408750000001, 8.309330400000002, 6.1766226, 5.660304100000001, 9.18309504, 5.922440599999999, 6.991189500000001, 8.55061508, 6.775221210000001, 8.20218745, 7.110759460000002, 7.4221144, 8.52009125, 5.967869600000001, 6.5324774, 7.8101959, 5.09410496, 6.7866594000000005, 6.4793105]"
