0
"[8.237727499264002, 13.3365816411, 16.532296590225823, 6.7986019520100704, 12.8664458148, 15.984458602679858, 6.541304212959379, 11.332215, 16.399240277403806, 6.7986019520100704, 9.797984185200002, 15.984458602679858, 8.237727499264002, 9.327848358900004, 16.532296590225823, 9.752840902248606, 9.797530896600003, 16.8077569687886, 9.75813154123316, 11.332215, 17.294735118182786, 9.752840902248606, 12.8668991034, 16.8077569687886]"
"[10.611511208309684, 13.0016013657, 15.452631128111731, 10.576746905528411, 12.8664458148, 13.848795393288473, 10.834044644579103, 11.332215, 13.434013718564527, 10.576746905528411, 9.797984185200002, 13.848795393288473, 10.611511208309684, 9.662828634300002, 15.452631128111731, 9.752840902248606, 9.797530896600003, 16.8077569687886, 9.75813154123316, 11.332215, 17.294735118182786, 9.752840902248606, 12.8668991034, 16.8077569687886]"
"[10.611511208309684, 13.0016013657, 15.452631128111731, 10.576746905528411, 12.8664458148, 13.848795393288473, 9.13762135827448, 13.3365816411, 13.300957405742508, 7.622507955289877, 12.8668991034, 13.025497027179734, 6.7638376492288, 13.0016013657, 14.3806228678566, 6.7986019520100704, 12.8664458148, 15.984458602679858, 8.237727499264002, 13.3365816411, 16.532296590225823, 9.752840902248606, 12.8668991034, 16.8077569687886]"
"[10.611511208309684, 9.662828634300002, 15.452631128111731, 10.576746905528411, 9.797984185200002, 13.848795393288473, 9.13762135827448, 9.327848358900004, 13.300957405742508, 7.622507955289877, 9.797530896600003, 13.025497027179734, 6.7638376492288, 9.662828634300002, 14.3806228678566, 6.7986019520100704, 9.797984185200002, 15.984458602679858, 8.237727499264002, 9.327848358900004, 16.532296590225823, 9.752840902248606, 9.797530896600003, 16.8077569687886]"
"[6.7638376492288, 13.0016013657, 14.3806228678566, 7.622507955289877, 12.8668991034, 13.025497027179734, 7.617217316305323, 11.332215, 12.538518877785544, 7.622507955289877, 9.797530896600003, 13.025497027179734, 6.7638376492288, 9.662828634300002, 14.3806228678566, 6.7986019520100704, 9.797984185200002, 15.984458602679858, 6.541304212959379, 11.332215, 16.399240277403806, 6.7986019520100704, 12.8664458148, 15.984458602679858]"
"[9.13762135827448, 13.3365816411, 13.300957405742508, 7.622507955289877, 12.8668991034, 13.025497027179734, 7.617217316305323, 11.332215, 12.538518877785544, 7.622507955289877, 9.797530896600003, 13.025497027179734, 9.13762135827448, 9.327848358900004, 13.300957405742508, 10.576746905528411, 9.797984185200002, 13.848795393288473, 10.834044644579103, 11.332215, 13.434013718564527, 10.576746905528411, 12.8664458148, 13.848795393288473]"
"[0.6711915412331603, 11.332215, 17.294735118182786, 0.665900902248607, 9.797530896600003, 16.8077569687886, 1.5245712083096836, 9.662828634300002, 15.452631128111731, 1.4898069055284144, 9.797984185200002, 13.848795393288473, 1.7471046445791043, 11.332215, 13.434013718564527, 1.4898069055284144, 12.8664458148, 13.848795393288473, 1.5245712083096836, 13.0016013657, 15.452631128111731, 0.665900902248607, 12.8668991034, 16.8077569687886]"
"[-0.8492125007359979, 13.3365816411, 16.532296590225823, -2.2883380479899302, 12.8664458148, 15.984458602679858, -2.323102350771199, 13.0016013657, 14.3806228678566, -1.4644320447101224, 12.8668991034, 13.025497027179734, 0.0506813582744822, 13.3365816411, 13.300957405742508, 1.4898069055284144, 12.8664458148, 13.848795393288473, 1.5245712083096836, 13.0016013657, 15.452631128111731, 0.665900902248607, 12.8668991034, 16.8077569687886]"
"[-0.8492125007359979, 13.3365816411, 16.532296590225823, -2.2883380479899302, 12.8664458148, 15.984458602679858, -2.54563578704062, 11.332215, 16.399240277403806, -2.2883380479899307, 9.797984185200002, 15.984458602679858, -0.8492125007359979, 9.327848358900004, 16.532296590225823, 0.665900902248607, 9.797530896600003, 16.8077569687886, 0.6711915412331603, 11.332215, 17.294735118182786, 0.665900902248607, 12.8668991034, 16.8077569687886]"
"[0.0506813582744822, 13.3365816411, 13.300957405742508, -1.4644320447101224, 12.8668991034, 13.025497027179734, -1.4697226836946755, 11.332215, 12.538518877785544, -1.464432044710123, 9.797530896600003, 13.025497027179734, 0.0506813582744822, 9.327848358900004, 13.300957405742508, 1.4898069055284144, 9.797984185200002, 13.848795393288473, 1.7471046445791043, 11.332215, 13.434013718564527, 1.4898069055284144, 12.8664458148, 13.848795393288473]"
